,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSMUSG00000026158,31.398235446933892,-0.12662073513254102,0.4946655995083853,-0.25597238873772665,0.7979721577908436,0.9977348574443271
ENSMUSG00000097920,0.0,,,,,
ENSMUSG00000099503,0.0,,,,,
ENSMUSG00000026156,6.804881601084643,-1.0811182374385675,0.9849722457136627,-1.0976128943158616,0.2723735599586553,0.9977348574443271
ENSMUSG00000026155,8.606527095005077,0.6922168069172676,0.8435836940281647,0.8205668409875129,0.4118930416948683,0.9977348574443271
ENSMUSG00000026154,7.428389202354033,-0.4494453596073255,0.9001588875391415,-0.4992955864003313,0.6175711639766357,0.9977348574443271
ENSMUSG00000102495,0.0,,,,,
ENSMUSG00000026153,2.494085555576705,-2.0594414288052665,1.6677648057383436,-1.2348512342503366,0.21688587541291104,0.9977348574443271
ENSMUSG00000102398,0.0,,,,,
ENSMUSG00000097670,0.0,,,,,
ENSMUSG00000026147,0.48040789156537966,2.36614065345832,4.119912458167862,0.5743181869719994,0.5657525042707601,0.9977348574443271
ENSMUSG00000026141,0.48341275104621384,2.373611602231915,3.8838452450176804,0.6111498920501168,0.5411003525650703,0.9977348574443271
ENSMUSG00000077463,0.0,,,,,
ENSMUSG00000099997,0.0,,,,,
ENSMUSG00000100131,0.48341275104621384,2.373611602231915,3.8838452450176804,0.6111498920501168,0.5411003525650703,0.9977348574443271
ENSMUSG00000067736,0.24320880526352404,1.3798731450381663,5.218856980743732,0.26440141014201973,0.7914706250429541,0.9977348574443271
ENSMUSG00000101939,3.236940942303099,-0.7485672171454936,1.3465933203437306,-0.5558970223871412,0.578281253901162,0.9977348574443271
ENSMUSG00000101111,4.691094841513804,0.08650673589592635,1.112345353999104,0.07776967430566176,0.9380112697645865,0.9977348574443271
ENSMUSG00000100862,2.740299220321064,-1.4696105593513873,1.5851704820816588,-0.9270993725681056,0.3538749418924906,0.9977348574443271
ENSMUSG00000102070,6.457920553896692,-0.06991334235194152,0.9749573069131491,-0.07170913213963893,0.9428333884786008,0.9977348574443271
ENSMUSG00000101249,14.974304616982613,-0.3660853696448549,0.6648975529971515,-0.5505891366191015,0.5819153574927094,0.9977348574443271
ENSMUSG00000073725,37.87716111341139,0.31553348278645243,0.4443288505854871,0.7101350325793103,0.4776204037141334,0.9977348574443271
ENSMUSG00000100808,0.0,,,,,
ENSMUSG00000100483,0.0,,,,,
ENSMUSG00000100450,0.0,,,,,
ENSMUSG00000099392,0.0,,,,,
ENSMUSG00000033569,27.79569235582281,0.37571591639295926,0.5002483834617275,0.7510587316504626,0.452617310506254,0.9977348574443271
ENSMUSG00000080849,0.0,,,,,
ENSMUSG00000104257,0.0,,,,,
ENSMUSG00000096866,0.0,,,,,
ENSMUSG00000102296,0.0,,,,,
ENSMUSG00000103209,0.0,,,,,
ENSMUSG00000104027,0.0,,,,,
ENSMUSG00000102407,0.0,,,,,
ENSMUSG00000103214,0.0,,,,,
ENSMUSG00000104100,0.26335828175224274,-1.5495215952531407,5.076363814255234,-0.30524242389835,0.7601815235778038,0.9977348574443271
ENSMUSG00000084740,0.0,,,,,
ENSMUSG00000103889,0.0,,,,,
ENSMUSG00000101301,0.0,,,,,
ENSMUSG00000104221,0.0,,,,,
ENSMUSG00000102250,0.0,,,,,
ENSMUSG00000102317,0.24411959185475268,-1.496023787828331,5.214514526974321,-0.28689608209728895,0.7741918904814951,0.9977348574443271
ENSMUSG00000103563,0.0,,,,,
