"","GeneID","Length","logFC","logCPM","LR","PValue","FDR"
"ENSMUSG00000017314","ENSMUSG00000017314",4807,0.242801527944966,8.16657665541856,1.07755487560853,0.299245191628614,0.909683606906102
"ENSMUSG00000029053","ENSMUSG00000029053",6318,-0.250690146628281,7.8979892485423,1.07660801208532,0.299457607976839,0.909683606906102
"ENSMUSG00000020694","ENSMUSG00000020694",8070,0.525023654072481,5.38735465404164,1.07619636801359,0.299550015404979,0.909683606906102
"ENSMUSG00000002833","ENSMUSG00000002833",4876,-0.446539809067336,6.41952707978135,1.07616129040296,0.299557891457131,0.909683606906102
"ENSMUSG00000026247","ENSMUSG00000026247",3500,-1.18332953911528,3.83402309320449,1.0759284414139,0.299610180303504,0.909683606906102
"ENSMUSG00000028108","ENSMUSG00000028108",2521,-1.18332953911528,3.83402309320449,1.0759284414139,0.299610180303504,0.909683606906102
"ENSMUSG00000106827","ENSMUSG00000106827",1084,-1.18332953911528,3.83402309320449,1.0759284414139,0.299610180303504,0.909683606906102
"ENSMUSG00000036391","ENSMUSG00000036391",10683,-1.18332953911528,3.83402309320449,1.0759284414139,0.299610180303504,0.909683606906102
"ENSMUSG00000021669","ENSMUSG00000021669",8236,0.42228584460783,6.19410774091135,1.07539712737116,0.299729536807569,0.909683606906102
"ENSMUSG00000035164","ENSMUSG00000035164",6845,-1.17674338397505,3.83387382704164,1.07480601267584,0.299862399100415,0.909683606906102
"ENSMUSG00000061666","ENSMUSG00000061666",2336,-0.434708489509744,5.73365943922007,1.07463277088719,0.299901352272749,0.909683606906102
"ENSMUSG00000004846","ENSMUSG00000004846",4519,0.586056242092757,5.25046490099599,1.07421586014833,0.29999512077132,0.909683606906102
"ENSMUSG00000002546","ENSMUSG00000002546",5500,0.283110339009619,7.19532507682558,1.07359307119679,0.300135264206584,0.909683606906102
"ENSMUSG00000024050","ENSMUSG00000024050",9242,0.374364080617941,6.2138685368775,1.07180188108394,0.300538797992406,0.909683606906102
"ENSMUSG00000039156","ENSMUSG00000039156",5133,-0.394051138233821,5.99313757174662,1.06926774840674,0.301110902665456,0.909683606906102
"ENSMUSG00000021913","ENSMUSG00000021913",4148,0.442137923331672,6.40430080644996,1.06875527817455,0.301226768294561,0.909683606906102
"ENSMUSG00000059187","ENSMUSG00000059187",4214,-0.499464503192306,5.41811018369919,1.06875509067149,0.301226810698097,0.909683606906102
"ENSMUSG00000083813","ENSMUSG00000083813",208,0.986370324754245,4.0154460965613,1.06869513509493,0.301240369956359,0.909683606906102
"ENSMUSG00000082791","ENSMUSG00000082791",786,0.986370324754245,4.0154460965613,1.06869513509493,0.301240369956359,0.909683606906102
"ENSMUSG00000030424","ENSMUSG00000030424",2480,0.986370324754245,4.0154460965613,1.06869513509493,0.301240369956359,0.909683606906102
"ENSMUSG00000024220","ENSMUSG00000024220",8735,-0.283940019174398,7.13587891065809,1.0670818226071,0.301605524440954,0.909683606906102
"ENSMUSG00000003344","ENSMUSG00000003344",3586,0.325337793669968,6.9737406330308,1.06688536465602,0.301650029385358,0.909683606906102
"ENSMUSG00000031628","ENSMUSG00000031628",3357,-1.18028645351038,3.8343768731189,1.06580441465308,0.301895055856468,0.909683606906102
"ENSMUSG00000061462","ENSMUSG00000061462",29422,-1.18028645351038,3.8343768731189,1.06580441465308,0.301895055856468,0.909683606906102
"ENSMUSG00000021373","ENSMUSG00000021373",4159,0.282748839158046,7.19479908852251,1.06519336776532,0.302033679709578,0.909683606906102
"ENSMUSG00000037885","ENSMUSG00000037885",6195,0.476205450243985,5.51346221573437,1.06505703696427,0.302064619311628,0.909683606906102
"ENSMUSG00000038034","ENSMUSG00000038034",5217,0.267514890325318,8.32625832602547,1.06452739590257,0.302184857547146,0.909683606906102
"ENSMUSG00000097790","ENSMUSG00000097790",219,-0.357512955755693,6.58553995182858,1.06244297164613,0.30265866042867,0.909683606906102
"ENSMUSG00000003153","ENSMUSG00000003153",7245,-0.401030033403293,7.38757494587561,1.06235730094862,0.302678154432701,0.909683606906102
"ENSMUSG00000031812","ENSMUSG00000031812",7517,0.289432747740129,8.10961755701607,1.06194274009057,0.302772508904403,0.909683606906102
"ENSMUSG00000083692","ENSMUSG00000083692",1339,0.455677628342854,5.57190956177721,1.06164154792381,0.302841084368028,0.909683606906102
"ENSMUSG00000050821","ENSMUSG00000050821",2899,0.309575322945046,9.48089728833736,1.06141036242627,0.302893734311956,0.909683606906102
"ENSMUSG00000021670","ENSMUSG00000021670",7275,-0.378646013290752,6.1749754642122,1.06044193730717,0.303114410956476,0.909683606906102
"ENSMUSG00000047557","ENSMUSG00000047557",1508,0.657937728716935,5.45303364464926,1.06006096254572,0.303201281224343,0.909683606906102
"ENSMUSG00000061950","ENSMUSG00000061950",5449,-0.561699118111124,5.44936603156473,1.0593929673485,0.303353675845217,0.909683606906102
"ENSMUSG00000039270","ENSMUSG00000039270",8226,-0.32257762325025,6.59879516668893,1.05918951304439,0.303400111020377,0.909683606906102
"ENSMUSG00000060467","ENSMUSG00000060467",438,-0.482940384953653,5.75992413805227,1.05841927073639,0.303575989673547,0.909683606906102
"ENSMUSG00000035885","ENSMUSG00000035885",619,0.289784309780179,9.36394979293165,1.05676591028475,0.30395396649366,0.909683606906102
"ENSMUSG00000020220","ENSMUSG00000020220",24771,0.459229865068943,6.07909428120251,1.05652223581073,0.304009724649174,0.909683606906102
"ENSMUSG00000036002","ENSMUSG00000036002",4129,0.375125224097862,6.21376769356243,1.05604405346186,0.304119181882655,0.909683606906102
"ENSMUSG00000075224","ENSMUSG00000075224",6474,-0.846443220665126,4.88001235448353,1.05522354263092,0.304307117801274,0.909683606906102
"ENSMUSG00000022601","ENSMUSG00000022601",7440,0.757680969688367,4.5124722854051,1.05510347347291,0.304334631932561,0.909683606906102
"ENSMUSG00000054452","ENSMUSG00000054452",3334,0.285612038259233,8.97827111493208,1.05414331980272,0.304554769201251,0.909683606906102
"ENSMUSG00000029231","ENSMUSG00000029231",10024,0.583377533337151,5.24920807494435,1.05392919801159,0.304603889623753,0.909683606906102
"ENSMUSG00000034343","ENSMUSG00000034343",8842,-0.456318712072523,5.68174398448269,1.05293128774673,0.30483294960407,0.909683606906102
"ENSMUSG00000031343","ENSMUSG00000031343",3924,-0.378415995120292,6.41812877219062,1.05254457494763,0.304921775448111,0.909683606906102
"ENSMUSG00000057497","ENSMUSG00000057497",2702,-0.571357274335277,5.09722979969156,1.05230073321457,0.30497780179863,0.909683606906102
"ENSMUSG00000006998","ENSMUSG00000006998",4038,0.383212604617798,6.33840669501391,1.05199623277124,0.30504778411941,0.909683606906102
"ENSMUSG00000020114","ENSMUSG00000020114",8357,-0.302178903712429,6.88054709089899,1.0518581942391,0.305079515901369,0.909683606906102
"ENSMUSG00000060862","ENSMUSG00000060862",10710,0.763443031701951,4.92709206415313,1.05153282965015,0.305154326402547,0.909683606906102
"ENSMUSG00000030609","ENSMUSG00000030609",5801,0.551749245165544,5.3209742308688,1.05145054969312,0.305173248648386,0.909683606906102
"ENSMUSG00000036057","ENSMUSG00000036057",5619,0.363947818111982,6.66967167606692,1.05129373295923,0.305209316616617,0.909683606906102
"ENSMUSG00000082100","ENSMUSG00000082100",1118,-0.278359557410381,7.77684434341348,1.05090816924178,0.305298020032108,0.909683606906102
"ENSMUSG00000021681","ENSMUSG00000021681",3697,-0.379530520546245,6.03503863601159,1.05036735573308,0.305422496715937,0.909683606906102
"ENSMUSG00000001833","ENSMUSG00000001833",11631,-0.630971949127711,5.31871142584249,1.04838133683986,0.305880174230663,0.909683606906102
"ENSMUSG00000004535","ENSMUSG00000004535",9991,-0.347846031462166,6.51080912326671,1.04832574263661,0.305892998676709,0.909683606906102
"ENSMUSG00000061904","ENSMUSG00000061904",5550,0.26949073976291,7.76807151194075,1.04800576995812,0.305966823374808,0.909683606906102
"ENSMUSG00000034075","ENSMUSG00000034075",5047,-0.421386992944515,6.05561263112078,1.04692922276742,0.306215375918953,0.909683606906102
"ENSMUSG00000037253","ENSMUSG00000037253",3738,-0.638520370933071,4.78479859665005,1.0469154451998,0.30621855857047,0.909683606906102
"ENSMUSG00000022280","ENSMUSG00000022280",4434,-0.638520231112817,4.78512115639935,1.04691512656693,0.306218632175945,0.909683606906102
"ENSMUSG00000053693","ENSMUSG00000053693",6459,-0.638518573256927,4.78496448102614,1.04690967489615,0.306219891537339,0.909683606906102
"ENSMUSG00000036840","ENSMUSG00000036840",1968,-0.638518573256927,4.78496448102614,1.04690967489615,0.306219891537339,0.909683606906102
"ENSMUSG00000016194","ENSMUSG00000016194",4251,-0.638516915402944,4.78480781804687,1.04690431220919,0.306221130349604,0.909683606906102
"ENSMUSG00000047213","ENSMUSG00000047213",5363,-0.63851525755086,4.78465116746044,1.04689903850505,0.306222348612647,0.909683606906102
"ENSMUSG00000060314","ENSMUSG00000060314",4715,-0.63851525755086,4.78465116746044,1.04689903850505,0.306222348612647,0.909683606906102
"ENSMUSG00000047767","ENSMUSG00000047767",8469,-0.606172245093358,5.21131094907281,1.04654585236106,0.30630395141375,0.909683606906102
"ENSMUSG00000051910","ENSMUSG00000051910",14832,-1.042778480874,4.51126811975547,1.04383867857211,0.306930374391496,0.909683606906102
"ENSMUSG00000051391","ENSMUSG00000051391",5500,-0.208739778154786,10.3176153710231,1.04380174997686,0.306938930914499,0.909683606906102
"ENSMUSG00000096403","ENSMUSG00000096403",843,0.39908343794511,6.52836890451856,1.0437477933501,0.306951433465852,0.909683606906102
"ENSMUSG00000031696","ENSMUSG00000031696",8899,-0.438945018852845,6.24918492110708,1.04189879397994,0.307380273531747,0.909683606906102
"ENSMUSG00000064329","ENSMUSG00000064329",11146,-0.415301203914503,5.78444125215498,1.04117803376847,0.307547650633779,0.909683606906102
"ENSMUSG00000041025","ENSMUSG00000041025",6216,0.552046678133033,5.31960778271138,1.04079203208875,0.307637337736312,0.909683606906102
"ENSMUSG00000038290","ENSMUSG00000038290",8453,0.439505965316741,5.81041037323412,1.04073263583136,0.30765114141031,0.909683606906102
"ENSMUSG00000021306","ENSMUSG00000021306",5026,0.731498653361147,4.78555074937295,1.04067357307281,0.307664868376376,0.909683606906102
"ENSMUSG00000026278","ENSMUSG00000026278",1840,0.374544334393948,6.21414128876611,1.04040279423476,0.30772781113622,0.909683606906102
"ENSMUSG00000045210","ENSMUSG00000045210",9749,-0.737899113990816,5.17422924378791,1.04030953020039,0.307749494306075,0.909683606906102
"ENSMUSG00000103034","ENSMUSG00000103034",490,0.305019014008804,7.28709996262241,1.04028036036201,0.307756276476011,0.909683606906102
"ENSMUSG00000049866","ENSMUSG00000049866",5492,-0.348968302107915,6.61214869954581,1.03949768452669,0.307938325970826,0.909683606906102
"ENSMUSG00000022556","ENSMUSG00000022556",7099,0.365099974062667,6.25012428538156,1.0386556377193,0.308134341235131,0.909683606906102
"ENSMUSG00000028964","ENSMUSG00000028964",2479,0.533802322049639,6.25197309218197,1.03832609886686,0.308211096809485,0.909683606906102
"ENSMUSG00000092035","ENSMUSG00000092035",6667,-0.783738375689065,5.09532564750731,1.03800014773737,0.30828704116517,0.909683606906102
"ENSMUSG00000026121","ENSMUSG00000026121",4593,0.617275885312404,4.97209733955526,1.03772123692005,0.308352044750079,0.909683606906102
"ENSMUSG00000004865","ENSMUSG00000004865",12376,0.364475884035817,6.54242396751714,1.03641992851003,0.308655566049459,0.909683606906102
"ENSMUSG00000003581","ENSMUSG00000003581",2232,0.455633964493877,5.7603742672139,1.03578712798313,0.308803302720729,0.909683606906102
"ENSMUSG00000039713","ENSMUSG00000039713",5430,0.388867058279318,7.2527762142081,1.03522721255161,0.308934099915806,0.909683606906102
"ENSMUSG00000032135","ENSMUSG00000032135",3350,-0.772716955593899,4.38640600066179,1.03423834813381,0.309165276247965,0.909683606906102
"ENSMUSG00000023755","ENSMUSG00000023755",3035,-0.772716955593899,4.38640600066179,1.03423834813381,0.309165276247965,0.909683606906102
"ENSMUSG00000049606","ENSMUSG00000049606",14001,-0.77271529741635,4.38624403158402,1.03423400643334,0.309166291744694,0.909683606906102
"ENSMUSG00000022244","ENSMUSG00000022244",2606,-0.77271529741635,4.38624403158402,1.03423400643334,0.309166291744694,0.909683606906102
"ENSMUSG00000066057","ENSMUSG00000066057",3546,-0.77271529741635,4.38624403158402,1.03423400643334,0.309166291744694,0.909683606906102
"ENSMUSG00000046688","ENSMUSG00000046688",3199,-0.772715157653458,4.38657720622167,1.03423364061449,0.309166377307646,0.909683606906102
"ENSMUSG00000022837","ENSMUSG00000022837",5388,-0.772715157653458,4.38657720622167,1.03423364061449,0.309166377307646,0.909683606906102
"ENSMUSG00000064357","ENSMUSG00000064357",681,-0.25729364699149,11.3573299692187,1.03422814013624,0.309167663841979,0.909683606906102
"ENSMUSG00000026803","ENSMUSG00000026803",6023,-0.915047494615979,4.24855223920899,1.034221311663,0.309169260997377,0.909683606906102
"ENSMUSG00000033411","ENSMUSG00000033411",9251,-0.915047494615979,4.24855223920899,1.034221311663,0.309169260997377,0.909683606906102
"ENSMUSG00000018583","ENSMUSG00000018583",7064,-0.379588947714585,6.03543447533089,1.0339568353445,0.309231129313325,0.909683606906102
"ENSMUSG00000048332","ENSMUSG00000048332",5108,0.661338657798441,5.09704138734799,1.0336455554593,0.309303966897616,0.909683606906102
"ENSMUSG00000039697","ENSMUSG00000039697",10565,0.661338657798441,5.09704138734799,1.0336455554593,0.309303966897616,0.909683606906102
"ENSMUSG00000032554","ENSMUSG00000032554",3320,0.303423096918219,6.83500513091345,1.03319001707519,0.309410600298655,0.909683606906102
"ENSMUSG00000031513","ENSMUSG00000031513",2879,-0.376752572263174,6.41740650720354,1.03307700933419,0.309437060792356,0.909683606906102
"ENSMUSG00000036862","ENSMUSG00000036862",11052,0.539155218389791,5.13733955176868,1.03300913456919,0.309452954921494,0.909683606906102
"ENSMUSG00000022442","ENSMUSG00000022442",2911,0.5391534215016,5.13717927421096,1.03300232469787,0.309454549637165,0.909683606906102
"ENSMUSG00000063439","ENSMUSG00000063439",1454,0.539151763567688,5.13733034511813,1.03299609327852,0.309456008902015,0.909683606906102
"ENSMUSG00000002379","ENSMUSG00000002379",1092,0.539151763567688,5.13733034511813,1.03299609327852,0.309456008902015,0.909683606906102
"ENSMUSG00000021906","ENSMUSG00000021906",5959,-0.92455100091223,4.62625213300861,1.03299582021722,0.309456072847323,0.909683606906102
"ENSMUSG00000027201","ENSMUSG00000027201",5936,0.539150105631871,5.13748142655745,1.03298975765772,0.309457492577786,0.909683606906102
"ENSMUSG00000032458","ENSMUSG00000032458",6351,0.539149966681735,5.13717006840548,1.03298938766937,0.30945757922195,0.909683606906102
"ENSMUSG00000017667","ENSMUSG00000017667",8205,0.499487225018887,5.45118136939136,1.03255426929972,0.309559497421918,0.909683606906102
"ENSMUSG00000037971","ENSMUSG00000037971",5293,0.499487225018887,5.45118136939136,1.03255426929972,0.309559497421918,0.909683606906102
"ENSMUSG00000082809","ENSMUSG00000082809",1354,-0.457831954725395,6.30281301467641,1.03228260011199,0.309623152896749,0.909683606906102
"ENSMUSG00000066705","ENSMUSG00000066705",4107,-0.353644458658888,7.65587884167281,1.03206498854445,0.309674154278044,0.909683606906102
"ENSMUSG00000043019","ENSMUSG00000043019",6381,0.858632916144848,4.3869326312937,1.0313151286915,0.309849981822209,0.909683606906102
"ENSMUSG00000023571","ENSMUSG00000023571",1366,0.858632916144848,4.3869326312937,1.0313151286915,0.309849981822209,0.909683606906102
"ENSMUSG00000037573","ENSMUSG00000037573",2288,-0.610048011118387,5.21204983221541,1.03091908101892,0.309942899704961,0.909683606906102
"ENSMUSG00000043165","ENSMUSG00000043165",1779,-1.04158351409082,4.51159810139252,1.02963669173643,0.310244013601518,0.909683606906102
"ENSMUSG00000079598","ENSMUSG00000079598",1499,0.372130790143737,6.51404368285362,1.02932628942097,0.310316955436396,0.909683606906102
"ENSMUSG00000020745","ENSMUSG00000020745",9620,-0.233440260550484,8.84392348316667,1.02858444138044,0.310491373695493,0.909683606906102
"ENSMUSG00000099377","ENSMUSG00000099377",1724,0.678708938032896,4.62829457637426,1.02844884929299,0.310523266976469,0.909683606906102
"ENSMUSG00000050840","ENSMUSG00000050840",4012,0.678708938032896,4.62829457637426,1.02844884929299,0.310523266976469,0.909683606906102
"ENSMUSG00000025862","ENSMUSG00000025862",8273,0.678708938032896,4.62829457637426,1.02844884929299,0.310523266976469,0.909683606906102
"ENSMUSG00000025171","ENSMUSG00000025171",1687,0.678708938032896,4.62829457637426,1.02844884929299,0.310523266976469,0.909683606906102
"ENSMUSG00000079215","ENSMUSG00000079215",7832,-0.37638424319136,7.18196712061916,1.02844596280815,0.310523945967107,0.909683606906102
"ENSMUSG00000028344","ENSMUSG00000028344",11431,0.67870727969352,4.628453556472,1.02844391827352,0.310524426906148,0.909683606906102
"ENSMUSG00000031939","ENSMUSG00000031939",8949,0.678707140618736,4.62812638125231,1.0284435048813,0.310524524149155,0.909683606906102
"ENSMUSG00000069835","ENSMUSG00000069835",1424,0.678707140618736,4.62812638125231,1.0284435048813,0.310524524149155,0.909683606906102
"ENSMUSG00000041303","ENSMUSG00000041303",4925,0.67870548227936,4.62828534727107,1.02843857387473,0.310525684081914,0.909683606906102
"ENSMUSG00000028251","ENSMUSG00000028251",1588,0.678705343206811,4.62795820115769,1.02843824227322,0.31052576208555,0.909683606906102
"ENSMUSG00000019854","ENSMUSG00000019854",5564,0.678705343206811,4.62795820115769,1.02843824227322,0.31052576208555,0.909683606906102
"ENSMUSG00000068015","ENSMUSG00000068015",7734,0.678705343206811,4.62795820115769,1.02843824227322,0.31052576208555,0.909683606906102
"ENSMUSG00000028757","ENSMUSG00000028757",2120,0.399476939710669,6.65786182813121,1.02830429540051,0.310557272904746,0.909683606906102
"ENSMUSG00000024614","ENSMUSG00000024614",9933,-0.674411950791679,4.9261931932285,1.02813642414666,0.310596770266442,0.909683606906102
"ENSMUSG00000106294","ENSMUSG00000106294",501,0.995969627964698,4.24925666310785,1.02750735840693,0.31074483733894,0.909683606906102
"ENSMUSG00000003234","ENSMUSG00000003234",3558,0.475837584563742,5.51329995636877,1.02679712656761,0.310912119462049,0.909683606906102
"ENSMUSG00000055629","ENSMUSG00000055629",3852,0.401414892036412,6.86107366303424,1.02676752550771,0.310919093995894,0.909683606906102
"ENSMUSG00000006019","ENSMUSG00000006019",4596,0.864752107210486,4.38762697772599,1.02652227772931,0.310976886553447,0.909683606906102
"ENSMUSG00000021072","ENSMUSG00000021072",3299,-0.487306348476838,5.75986967042784,1.02623557223367,0.311044466348593,0.909683606906102
"ENSMUSG00000021259","ENSMUSG00000021259",3287,0.265469774387788,7.41242781695009,1.02611336413249,0.311073278023479,0.909683606906102
"ENSMUSG00000031015","ENSMUSG00000031015",8090,0.67868584274604,4.62811715309906,1.02607050865204,0.311083382417283,0.909683606906102
"ENSMUSG00000024258","ENSMUSG00000024258",1015,-0.638349144965118,4.78481703950218,1.02582211722862,0.311141956154561,0.909683606906102
"ENSMUSG00000003458","ENSMUSG00000003458",3975,0.440708038617551,5.97259030557609,1.02547734210553,0.311223282161126,0.909683606906102
"ENSMUSG00000026172","ENSMUSG00000026172",2192,0.670049925449285,4.88272459283324,1.02415552181692,0.31153533161329,0.909683606906102
"ENSMUSG00000085767","ENSMUSG00000085767",1678,-0.912138217449675,4.2483979335322,1.02336075041172,0.311723154009991,0.909683606906102
"ENSMUSG00000003617","ENSMUSG00000003617",9566,-0.912138217449675,4.2483979335322,1.02336075041172,0.311723154009991,0.909683606906102
"ENSMUSG00000063796","ENSMUSG00000063796",3910,-0.529761996211866,5.17476403921679,1.02316892011073,0.311768509943963,0.909683606906102
"ENSMUSG00000025384","ENSMUSG00000025384",5212,-0.529760198886505,5.17492356722694,1.02316209054993,0.311770124868862,0.909683606906102
"ENSMUSG00000009470","ENSMUSG00000009470",11212,-0.529760198886505,5.17492356722694,1.02316209054993,0.311770124868862,0.909683606906102
"ENSMUSG00000021796","ENSMUSG00000021796",6351,-0.52975868131245,5.17446341022167,1.02315622631927,0.311771511539512,0.909683606906102
"ENSMUSG00000024474","ENSMUSG00000024474",3629,-0.529758541435846,5.174773236476,1.02315569101581,0.311771638119108,0.909683606906102
"ENSMUSG00000029359","ENSMUSG00000029359",1591,-0.52975840155891,5.17508310716841,1.02315515571367,0.311771764698457,0.909683606906102
"ENSMUSG00000062995","ENSMUSG00000062995",3243,-0.52975840155891,5.17508310716841,1.02315515571367,0.311771764698457,0.909683606906102
"ENSMUSG00000025159","ENSMUSG00000025159",10415,0.437043506701029,5.62835539653221,1.02281244044127,0.311852818061691,0.909683606906102
"ENSMUSG00000081603","ENSMUSG00000081603",411,0.475949079177737,5.513453063972,1.0219872643645,0.312048087832342,0.909683606906102
"ENSMUSG00000035847","ENSMUSG00000035847",5101,-0.270486758332532,7.42647699383449,1.02170856969952,0.312114074186734,0.909683606906102
"ENSMUSG00000037211","ENSMUSG00000037211",2906,0.863680163498824,4.38778906966632,1.02132374094994,0.312205219752468,0.909683606906102
"ENSMUSG00000027087","ENSMUSG00000027087",10744,-0.745111456177981,4.83288874082233,1.02099868893186,0.31228223441899,0.909683606906102
"ENSMUSG00000031979","ENSMUSG00000031979",4778,0.585354875688063,5.24922645669314,1.02057696521602,0.312382190470809,0.909683606906102
"ENSMUSG00000029167","ENSMUSG00000029167",6592,0.678773616577466,4.62813560946456,1.02043267391445,0.312416399667911,0.909683606906102
"ENSMUSG00000040373","ENSMUSG00000040373",3834,-0.711742922164853,4.68121569627086,1.01989407114695,0.312544137084642,0.909683606906102
"ENSMUSG00000005899","ENSMUSG00000005899",9034,0.389610985571117,6.30323715429487,1.01945746227054,0.312647735187683,0.909683606906102
"ENSMUSG00000071419","ENSMUSG00000071419",438,0.325557200164706,8.66639279798227,1.01945001490052,0.31264950268055,0.909683606906102
"ENSMUSG00000012076","ENSMUSG00000012076",3455,-0.393859499142192,5.99232164562061,1.01856296053812,0.312860121609937,0.909683606906102
"ENSMUSG00000016918","ENSMUSG00000016918",11294,1.14214384658616,4.51186224757216,1.01830054695828,0.312922463614452,0.909683606906102
"ENSMUSG00000020832","ENSMUSG00000020832",2268,0.499590752289515,5.45207997329761,1.01772459426354,0.313059350454391,0.909683606906102
"ENSMUSG00000024561","ENSMUSG00000024561",6778,-0.465063026287319,6.17295606778791,1.01769524413366,0.313066328200905,0.909683606906102
"ENSMUSG00000028419","ENSMUSG00000028419",1519,-0.830135284241906,4.73348788447051,1.01741054300069,0.313134024038054,0.909683606906102
"ENSMUSG00000000759","ENSMUSG00000000759",8568,0.575683905932855,5.05668813917207,1.01726442488576,0.313168775219672,0.909683606906102
"ENSMUSG00000023175","ENSMUSG00000023175",1814,0.25121413048619,8.76288370798861,1.01707758309264,0.313213219024371,0.909683606906102
"ENSMUSG00000024283","ENSMUSG00000024283",5919,0.455762878506561,5.57235599442559,1.01675057012424,0.313291024977813,0.909683606906102
"ENSMUSG00000024927","ENSMUSG00000024927",3072,0.455762878506561,5.57235599442559,1.01675057012424,0.313291024977813,0.909683606906102
"ENSMUSG00000041629","ENSMUSG00000041629",2619,0.476330816305822,5.51242725114909,1.01614233413666,0.313435809252014,0.909683606906102
"ENSMUSG00000038871","ENSMUSG00000038871",3588,-0.31461599704472,6.62683318699944,1.01524813287282,0.313648823298101,0.909683606906102
"ENSMUSG00000079435","ENSMUSG00000079435",1655,0.757402332574733,4.51313273327956,1.01460682855079,0.313801709409775,0.909683606906102
"ENSMUSG00000038844","ENSMUSG00000038844",9066,-0.916063080058932,4.249052106281,1.01445498194318,0.313837923696243,0.909683606906102
"ENSMUSG00000003352","ENSMUSG00000003352",4010,0.286297687841618,8.46976400034353,1.01297738010302,0.314190606013892,0.909683606906102
"ENSMUSG00000020115","ENSMUSG00000020115",3910,0.524140877867899,5.38673225020689,1.01289893806216,0.314209343475581,0.909683606906102
"ENSMUSG00000038495","ENSMUSG00000038495",9181,-0.365949521130464,6.07626792330296,1.01201291279833,0.31442108991592,0.909683606906102
"ENSMUSG00000020400","ENSMUSG00000020400",3539,0.67884550919083,4.62846278652526,1.01192561785653,0.314441962160278,0.909683606906102
"ENSMUSG00000078771","ENSMUSG00000078771",2297,0.539228989231303,5.13702821383541,1.01182271396373,0.314466568835263,0.909683606906102
"ENSMUSG00000022552","ENSMUSG00000022552",3815,0.539228989231303,5.13702821383541,1.01182271396373,0.314466568835263,0.909683606906102
"ENSMUSG00000016382","ENSMUSG00000016382",4238,-0.365252914194048,6.44978511138949,1.01067132208091,0.314742064733901,0.909683606906102
"ENSMUSG00000019820","ENSMUSG00000019820",17108,-0.70413803484645,5.0550029729896,1.0104202007178,0.314802192976579,0.909683606906102
"ENSMUSG00000028467","ENSMUSG00000028467",4481,0.366538220228081,6.54405905598326,1.00970160875294,0.314974334926012,0.909683606906102
"ENSMUSG00000037408","ENSMUSG00000037408",4829,-0.638566811138937,4.78528706820831,1.00952513344385,0.315016629213509,0.909683606906102
"ENSMUSG00000026436","ENSMUSG00000026436",6407,-0.435158000865357,5.73407662938559,1.00942597934962,0.315040395864143,0.909683606906102
"ENSMUSG00000078851","ENSMUSG00000078851",2146,0.678639822577358,4.62861254975913,1.00914173465217,0.315108540640622,0.909683606906102
"ENSMUSG00000009216","ENSMUSG00000009216",2959,-0.254516098568876,7.7661723257152,1.00902981600582,0.315135377289299,0.909683606906102
"ENSMUSG00000030814","ENSMUSG00000030814",7222,0.678793914667716,4.62862178070359,1.00873771877145,0.315205432528353,0.909683606906102
"ENSMUSG00000039356","ENSMUSG00000039356",2888,0.757832510910113,4.51231182292094,1.00791671540416,0.315402447306571,0.909683606906102
"ENSMUSG00000030062","ENSMUSG00000030062",4512,0.30048298871956,6.98364106180862,1.00777144109464,0.315437325312828,0.909683606906102
"ENSMUSG00000054814","ENSMUSG00000054814",7841,-0.399714199407833,6.2302040627592,1.00745915705914,0.3155123167355,0.909683606906102
"ENSMUSG00000036430","ENSMUSG00000036430",1164,-0.499172910927691,5.41916700907173,1.00736703058215,0.315534444307381,0.909683606906102
"ENSMUSG00000041459","ENSMUSG00000041459",7796,-0.279566614954917,7.06595864157563,1.0072368740133,0.315565709670717,0.909683606906102
"ENSMUSG00000050138","ENSMUSG00000050138",1972,-0.713798435053466,4.68184818434735,1.00721096433561,0.315571934008687,0.909683606906102
"ENSMUSG00000063952","ENSMUSG00000063952",8654,-0.465983375385652,5.80948849010173,1.00696058472088,0.315632091526216,0.909683606906102
"ENSMUSG00000039678","ENSMUSG00000039678",4719,0.37514849995555,6.21415905394843,1.00680855999902,0.315668625106394,0.909683606906102
"ENSMUSG00000029388","ENSMUSG00000029388",2581,0.731690678114141,4.78651896128375,1.00596432724115,0.315871606325256,0.909683606906102
"ENSMUSG00000019852","ENSMUSG00000019852",14579,-0.515465476656955,5.83370760454304,1.0059101967889,0.315884626888539,0.909683606906102
"ENSMUSG00000007038","ENSMUSG00000007038",3733,0.337683920857657,6.52851964584004,1.00580756852589,0.315909315066298,0.909683606906102
"ENSMUSG00000042148","ENSMUSG00000042148",3037,-0.471303899912647,5.48085571954597,1.00542009632639,0.316002547866761,0.909683606906102
"ENSMUSG00000031357","ENSMUSG00000031357",2351,-0.772587697550943,4.38608207681744,1.00525565781918,0.31604212562791,0.909683606906102
"ENSMUSG00000110317","ENSMUSG00000110317",3592,-0.772587697550943,4.38608207681744,1.00525565781918,0.31604212562791,0.909683606906102
"ENSMUSG00000033430","ENSMUSG00000033430",4958,-0.34377736681257,6.2843733088363,1.00387232918679,0.316375328226839,0.909683606906102
"ENSMUSG00000039477","ENSMUSG00000039477",12266,0.331224173222359,6.55783668600589,1.00379204419947,0.316394680610307,0.909683606906102
"ENSMUSG00000070802","ENSMUSG00000070802",4147,0.215694716674258,9.67798812178583,1.00372928137784,0.316409810424047,0.909683606906102
